text	labels
Thalidomide has limited single - agent activity in relapsed or refractory indolent non - Hodgkin lymphomas : a phase II trial of the Cancer and Leukemia Group B .	B-Chemical O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O B-Disease O B-Disease O O O
Thalidomide is an immunomodulatory agent with demonstrated activity in multiple myeloma , mantle cell lymphoma and lymphoplasmacytic lymphoma .	B-Chemical O O O O O O O O B-Disease I-Disease O B-Disease I-Disease I-Disease O B-Disease I-Disease O
Its activity is believed to be due modulation of the tumour milieu , including downregulation of angiogenesis and inflammatory cytokines .	O O O O O O O O O O B-Disease O O O O O O O O O O
Between July 2001 and April 2004 , 24 patients with relapsed / refractory indolent lymphomas received thalidomide 200 mg daily with escalation by 100 mg daily every 1 - 2 weeks as tolerated , up to a maximum of 800 mg daily .	O O O O O O O O O O O O O O B-Disease O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O
Patients had received a median of 2 ( range , 1 - 4 ) prior regimens .	O O O O O O O O O O O O O O O O O
Of 24 evaluable patients , two achieved a complete remission and one achieved a partial remission for an overall response rate of 12 . 5 % ( 95 % confidence interval : 2 . 6 - 32 . 4 % ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Eleven patients progressed during therapy .	O O O O O O
Grade 3 - 4 adverse effects included myelosuppression , fatigue , somnolence / depressed mood , neuropathy and dyspnea .	O O O O O O O B-Disease O B-Disease O B-Disease O B-Disease I-Disease O B-Disease O B-Disease O
Of concern was the occurrence of four thromboembolic events .	O O O O O O O B-Disease O O
Our results failed to demonstrate an important response rate to single agent thalidomide in indolent lymphomas and contrast with the higher activity level reported with the second generation immunomodulatory agent , lenalidomide .	O O O O O O O O O O O O B-Chemical O O B-Disease O O O O O O O O O O O O O O O B-Chemical O
Sex differences in NMDA antagonist enhancement of morphine antihyperalgesia in a capsaicin model of persistent pain : comparisons to two models of acute pain .	O O O B-Chemical O O O B-Chemical O O O B-Chemical O O O B-Disease O O O O O O B-Disease I-Disease O
In acute pain models , N - methyl - D - aspartate ( NMDA ) antagonists enhance the antinociceptive effects of morphine to a greater extent in males than females .	O B-Disease I-Disease O O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical O O O O O O O B-Chemical O O O O O O O O O
The purpose of this investigation was to extend these findings to a persistent pain model which could be distinguished from acute pain models on the basis of the nociceptive fibers activated , neurochemical substrates , and duration of the nociceptive stimulus .	O O O O O O O O O O O O O B-Disease O O O O O O B-Disease I-Disease O O O O O O O O O O O O O O O O O O O O
To this end , persistent hyperalgesia was induced by administration of capsaicin in the tail of gonadally intact F344 rats , following which the tail was immersed in a mildly noxious thermal stimulus , and tail - withdrawal latencies measured .	O O O O O B-Disease O O O O O B-Chemical O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
For comparison , tests were conducted in two acute pain models , the hotplate and warm water tail - withdrawal procedures .	O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O
In males , the non - competitive NMDA antagonist dextromethorphan enhanced the antihyperalgesic effect of low to moderate doses of morphine in a dose - and time - dependent manner .	O O O O O O O B-Chemical O B-Chemical O O O O O O O O O O B-Chemical O O O O O O O O O O
Across the doses and pretreatment times examined , enhancement was not observed in females .	O O O O O O O O O O O O O O O
Enhancement of morphine antinociception by dextromethorphan was seen in both males and females in the acute pain models , with the magnitude of this effect being greater in males .	O O B-Chemical O O B-Chemical O O O O O O O O O B-Disease I-Disease O O O O O O O O O O O O O
These findings demonstrate a sexually - dimorphic interaction between NMDA antagonists and morphine in a persistent pain model that can be distinguished from those observed in acute pain models .	O O O O O O O O O B-Chemical O O B-Chemical O O O B-Disease O O O O O O O O O B-Disease I-Disease O O
Development of proteinuria after switch to sirolimus - based immunosuppression in long - term cardiac transplant patients .	O O B-Disease O O O B-Chemical O O O O O O O O O O O
Calcineurin - inhibitor therapy can lead to renal dysfunction in heart transplantation patients .	O O O O O O O B-Disease I-Disease O O O O O
The novel immunosuppressive ( IS ) drug sirolmus ( Srl ) lacks nephrotoxic effects ; however , proteinuria associated with Srl has been reported following renal transplantation .	O O O O O O O B-Chemical O B-Chemical O O B-Disease O O O O B-Disease O O B-Chemical O O O O O O O
In cardiac transplantation , the incidence of proteinuria associated with Srl is unknown .	O O O O O O O B-Disease O O B-Chemical O O O
In this study , long - term cardiac transplant patients were switched from cyclosporine to Srl - based IS .	O O O O O O O O O O O O O B-Chemical O B-Chemical O O O O
Concomitant IS consisted of mycophenolate mofetil + / - steroids .	O O O O B-Chemical I-Chemical O O O B-Chemical O
Proteinuria increased significantly from a median of 0 . 13 g / day ( range 0 - 5 . 7 ) preswitch to 0 . 23 g / day ( 0 - 9 . 88 ) at 24 months postswitch ( p = 0 . 0024 ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Before the switch , 11 . 5 % of patients had high - grade proteinuria ( > 1 . 0 g / day ) ; this increased to 22 . 9 % postswitch ( p = 0 . 006 ) .	O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O
ACE inhibitor and angiotensin - releasing blocker ( ARB ) therapy reduced proteinuria development .	B-Chemical I-Chemical O B-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical O O O B-Disease O O
Patients without proteinuria had increased renal function ( median 42 . 5 vs . 64 . 1 , p = 0 . 25 ) , whereas patients who developed high - grade proteinuria showed decreased renal function at the end of follow - up ( median 39 . 6 vs . 29 . 2 , p = 0 . 125 ) .	O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Thus , proteinuria may develop in cardiac transplant patients after switch to Srl , which may have an adverse effect on renal function in these patients .	O O B-Disease O O O O O O O O O B-Chemical O O O O O O O O O O O O O O
Srl should be used with ACEi / ARB therapy and patients monitored for proteinuria and increased renal dysfunction .	B-Chemical O O O O B-Chemical O B-Chemical O O O O O B-Disease O O B-Disease I-Disease O
Ginsenoside Rg1 restores the impairment of learning induced by chronic morphine administration in rats .	B-Chemical I-Chemical O O B-Disease I-Disease I-Disease O O O B-Chemical O O O O
Rg1 , as a ginsenoside extracted from Panax ginseng , could ameliorate spatial learning impairment .	B-Chemical O O O B-Chemical O O O O O O O O B-Disease I-Disease O
Previous studies have demonstrated that Rg1 might be a useful agent for the prevention and treatment of the adverse effects of morphine .	O O O O O B-Chemical O O O O O O O O O O O O O O O B-Chemical O
The aim of this study was to investigate the effect of Rg1 on learning impairment by chronic morphine administration and the mechanism responsible for this effect .	O O O O O O O O O O O B-Chemical O B-Disease I-Disease O O B-Chemical O O O O O O O O O
Male rats were subcutaneously injected with morphine ( 10 mg / kg ) twice a day at 12 hour intervals for 10 days , and Rg1 ( 30 mg / kg ) was intraperitoneally injected 2 hours after the second injection of morphine once a day for 10 days .	O O O O O O B-Chemical O O O O O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O O O O O O B-Chemical O O O O O O O
Spatial learning capacity was assessed in the Morris water maze .	O O O O O O O O O O O
The results showed that rats treated with Morphine / Rg1 decreased escape latency and increased the time spent in platform quadrant and entering frequency .	O O O O O O O B-Chemical O B-Chemical O O O O O O O O O O O O O O O
By implantation of electrodes and electrophysiological recording in vivo , the results showed that Rg1 restored the long - term potentiation ( LTP ) impaired by morphine in both freely moving and anaesthetised rats .	O O O O O O O O O O O O O O B-Chemical O O O O O O O O O O O B-Chemical O O O O O O O O
The electrophysiological recording in vitro showed that Rg1 restored the LTP in slices from the rats treated with morphine , but not changed LTP in the slices from normal saline - or morphine / Rg1 - treated rats ; this restoration could be inhibited by N - methyl - D - aspartate ( NMDA ) receptor antagonist MK801 .	O O O O O O O B-Chemical O O O O O O O O O O B-Chemical O O O O O O O O O O O O O B-Chemical O B-Chemical O O O O O O O O O O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical O O O B-Chemical O
We conclude that Rg1 may significantly improve the spatial learning capacity impaired by chonic morphine administration and restore the morphine - inhibited LTP .	O O O B-Chemical O O O O O O O O O O B-Chemical O O O O B-Chemical O O O O
This effect is NMDA receptor dependent .	O O O B-Chemical O O O
Synthesis of N - pyrimidinyl - 2 - phenoxyacetamides as adenosine A2A receptor antagonists .	O O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical O B-Chemical O O O O
A series of N - pyrimidinyl - 2 - phenoxyacetamide adenosine A ( 2A ) antagonists is described .	O O O B-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical I-Chemical B-Chemical O O O O O O O O
SAR studies led to compound 14 with excellent potency ( K ( i ) = 0 . 4 nM ) , selectivity ( A ( 1 ) / A ( 2A ) > 100 ) , and efficacy ( MED 10 mg / kg p . o . ) in the rat haloperidol - induced catalepsy model for Parkinson ' s disease .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-Chemical O O B-Disease O O B-Disease I-Disease I-Disease I-Disease O
Evidence for an involvement of D1 and D2 dopamine receptors in mediating nicotine - induced hyperactivity in rats .	O O O O O O O O B-Chemical O O O B-Chemical O O B-Disease O O O
Previous studies have suggested that repeated exposure of rats to the drug or to the experimental environment is necessary to observe nicotine - induced locomotor stimulation .	O O O O O O O O O O O O O O O O O O O O O B-Chemical O O O O O
In the present study the role of habituation to the experimental environment on the stimulant effect of nicotine in rats was examined .	O O O O O O O O O O O O O O O O O B-Chemical O O O O O
In addition , the role of dopamine receptors in mediating nicotine - induced locomotor stimulation was investigated by examining the effects of selective D1 and D2 dopamine receptor antagonists on activity induced by nicotine .	O O O O O O B-Chemical O O O B-Chemical O O O O O O O O O O O O O O O B-Chemical O O O O O O B-Chemical O
Locomotor activity was assessed in male Sprague - Dawley rats tested in photocell cages .	O O O O O O O O O O O O O O O
Nicotine ( 1 . 0 mg / kg ) caused a significant increase in locomotor activity in rats that were habituated to the test environment , but had only a weak and delayed stimulant action in rats that were unfamiliar with the test environment .	B-Chemical O O O O O O O O O O O B-Disease I-Disease I-Disease I-Disease O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
