text	labels
Pigment stripes associated with veins ( venation ) is a common flower colour pattern .	O O O O O O O O O O O O O O O
The molecular genetics and function of venation were investigated in the genus Antirrhinum , in which venation is determined by Venosa ( encoding an R2R3MYB transcription factor ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Pollinator preferences were measured by field tests with Antirrhinum majus .	O O O O O O O O O O O
Venosa function was examined using in situ hybridization and transient overexpression .	O O O O O O O O O O O O
The origin of the venation trait was examined by molecular phylogenetics .	O O O O O O O O O O O O
Venation and full - red flower colouration provide a comparable level of advantage for pollinator attraction relative to palely pigmented or white lines .	O O O O O O O O O O O O O O O O O O O O O O O O
Ectopic expression of Venosa confers pigmentation outside the veins .	O O O O O O O O O O
Venosa transcript is produced only in small areas of the corolla between the veins and the adaxial epidermis .	O O O O O O O O O O O O O O O O O O O
Phylogenetic analyses suggest that venation patterning is an ancestral trait in Antirrhinum .	O O O O O O O O O O O O O
Different accessions of three species with full - red pigmentation with or without venation patterning have been found .	O O O O O O O O O O O O O O O O O O O
Epidermal - specific venation is defined through overlapping expression domains of the MYB ( myoblastoma ) and bHLH ( basic Helix - Loop - Helix ) co - regulators of anthocyanin biosynthesis , with the bHLH providing epidermal specificity and Venosa vein specificity .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Venation may be the ancestral trait , with full - red pigmentation a derived , polyphyletic trait .	O O O O O O O O O O O O O O O O O O
Venation patterning is probably not fixed once species evolve full - red floral pigmentation .	O O O O O O O O O O O O O O O
High homologous gene conservation despite extreme autopolyploid redundancy in sugarcane .	O O O O O O O O O B O
Modern sugarcane ( Saccharum spp . ) is the leading sugar crop and a primary energy crop .	O B O B I I O O O O O O O O O O O O
It has the highest level of ' vertical ' redundancy ( 2n = 12x = 120 ) of all polyploid plants studied to date .	O O O O O O O O O O O O O O O O O O O O O O O O O
It was produced about a century ago through hybridization between two autopolyploid species , namely S . officinarum and S . spontaneum .	O O O O O O O O O O O O O O O B I I O B I I O
In order to investigate the genome dynamics in this highly polyploid context , we sequenced and compared seven hom ( oe ) ologous haplotypes ( bacterial artificial chromosome clones ) .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Our analysis revealed a high level of gene retention and colinearity , as well as high gene structure and sequence conservation , with an average sequence divergence of 4 % for exons .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Remarkably , all of the hom ( oe ) ologous genes were predicted as being functional ( except for one gene fragment ) and showed signs of evolving under purifying selection , with the exception of genes within segmental duplications .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
By contrast , transposable elements displayed a general absence of colinearity among hom ( oe ) ologous haplotypes and appeared to have undergone dynamic expansion in Saccharum , compared with sorghum , its close relative in the Andropogonea tribe .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
These results reinforce the general trend emerging from recent studies indicating the diverse and nuanced effect of polyploidy on genome dynamics .	O O O O O O O O O O O O O O O O O O O O O O
Aerenchyma formation in the rice stem and its promotion by H2O2 .	O O O O B O O O O O O O
* Gas spaces ( aerenchyma ) form as an adaptation to submergence to facilitate gas exchange .	O O O O O O O O O O O O O O O O O
In rice ( Oryza sativa ) , aerenchyma develop by cell death and lysis , which are poorly understood at the cellular level .	O B O B I O O O O O O O O O O O O O O O O O O O
* Aerenchyma formation was studied in rice stems by light microscopy .	O O O O O O B O O O O O
It was analyzed in response to submergence , ethylene and hydrogen peroxide ( H ( 2 ) O ( 2 ) ) treatment , and in the MT2b : : Tos17 mutant .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
O ( 2 ) * ( - ) was detected with nitroblue tetrazolium and an epinephrine assay .	O O O O O O O O O O O O O O O O O O
H ( 2 ) O ( 2 ) was detected with 3 , 3 ' - diaminobenzidine .	O O O O O O O O O O O O O O O O O O
* Aerenchyma develop constitutively in all internodes of the deep - water rice variety Pin Gaew 56 , but are absent from the nodes .	O O O O O O O O O O O O B O O O O O O O O O O O O
Constitutive aerenchyma formation was also observed in two lowland rice varieties , albeit to a lesser degree .	O O O O O O O O O B O O O O O O O O
A larger number of aerenchyma are present in older internodes , and at the top of each internode , revealing developmental gradients .	O O O O O O O O O O O O O O O O O O O O O O O
Submergence or treatment with the ethylene - releasing compound ethephon promoted aerenchyma formation in all genotypes analyzed .	O O O O O O O O O O O O O O O O O O
Pre - aerenchymal cells contain less starch , no chloroplasts , thinner cell walls and produce elevated levels of O ( 2 ) * ( - ) and H ( 2 ) O ( 2 ) compared with other parenchymal cells .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Ethephon promotes O ( 2 ) * ( - ) formation and H ( 2 ) O ( 2 ) promotes aerenchyma formation in a dose - dependent manner .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Further - more , genetic downregulation of the H ( 2 ) O ( 2 ) scavenger MT2b enhances aerenchyma formation .	O O O O O O O O O O O O O O O O O O O O O O
* Aerenchyma formation is mediated by reactive oxygen species .	O O O O O O O O O O
Nitric oxide participates in cold - responsive phosphosphingolipid formation and gene expression in Arabidopsis thaliana .	O O O O O O O O O O O O O B I O
Chilling triggers rapid molecular responses that permit the maintenance of plant cell homeostasis and plant adaptation .	O O O O O O O O O O O O O O O O O
Recent data showed that nitric oxide ( NO ) is involved in plant acclimation and tolerance to cold .	O O O O O O O O O O O O O O O O O O O
The participation of NO in the early transduction of the cold signal in Arabidopsis thaliana was investigated .	O O O O O O O O O O O O O B I O O O
The production of NO after a short exposure to cold was assessed using the NO - sensitive fluorescent probe 4 , 5 - diamino fluoresceine diacetate and chemiluminescence .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Pharmacological and genetic approaches were used to analyze NO sources and NO - mediated changes in cold - regulated gene expression , phosphatidic acid ( PtdOH ) synthesis and sphingolipid phosphorylation .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
NO production was detected after 1 - 4h of chilling .	O O O O O O O O O O O
It was impaired in the nia1nia2 nitrate reductase mutant .	O O O O O O O O O O
Moreover , NO accumulation was not observed in H7 plants overexpressing the A . thaliana nonsymbiotic hemoglobin Arabidopsis haemoglobin 1 ( AHb1 ) .	O O O O O O O O O O O O B I I O O O O O O O O O
Cold - regulated gene expression was affected in nia1nia2 and H7 plants .	O O O O O O O O O O O O O
The synthesis of PtdOH upon chilling was not modified by NO depletion .	O O O O O O O O O O O O O
By contrast , the formation of phytosphingosine phosphate and ceramide phosphate , two phosphorylated sphingolipids that are transiently synthesized upon chilling , was negatively regulated by NO .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O
Taken together , these data suggest a new function for NO as an intermediate in gene regulation and lipid - based signaling during cold transduction .	O O O O O O O O O O O O O O O O O O O O O O O O O O
Identification of a novel mitochondrial protein , short postembryonic roots 1 ( SPR1 ) , involved in root development and iron homeostasis in Oryza sativa .	O O O O O O O O O O O O O O O O O O O O O O O B I O
* A rice mutant , Oryza sativa short postembryonic roots 1 ( Osspr1 ) , has been characterized .	O O B O O B I I I I I O B O O O O O O
It has short postembryonic roots , including adventitious and lateral roots , and a lower iron content in its leaves .	O O O O O O O O O O O O O O O O O O O O O
* OsSPR1 was identified by map - based cloning .	O B O O O O O O O O
It encodes a novel mitochondrial protein with the Armadillo - like repeat domain .	O O O O O O O O O O O O O O
